time,H,He,C,N,O,Ne,Mg,Si,Fe
166869742.86162302,0.14907187094766697,0.07843869391153027,0.0037034444456370192,0.000827355981841548,0.006663594701547294,0.0010178709424769944,0.0002661927611483711,0.0008244308033189343,0.0006608454192030441
169201648.82168138,0.1495328078546648,0.07862860868575397,0.0037080448959729514,0.0008287534326418887,0.006667049302451347,0.0010186720795546062,0.0002666600911103113,0.0008248981332808745,0.0006617133177037901
171566141.78830728,0.1499943191884009,0.07881842928027563,0.003712710316325573,0.0008301509773978126,0.006670516466008553,0.0010194738928102599,0.00026712781550944267,0.0008253658576800059,0.0006625819487307483
173963677.14564294,0.15045639699739088,0.07900814732133919,0.003717441404927058,0.0008315485564571012,0.006673996248120054,0.00102027636327249,0.0002675959232790769,0.0008258339654496401,0.0006634512917314977
176394716.64155677,0.15091904849548796,0.07919775931988786,0.003722238916268715,0.0008329461238374982,0.006677488822923148,0.0010210794965307673,0.00026806441767973866,0.0008263024598503019,0.0006643213527612981
178859728.4765677,0.15138227629553666,0.07938726021769697,0.003727103596951885,0.0008343436284912697,0.006680994330301143,0.0010218832906292033,0.00026853329757049304,0.0008267713397410563,0.0006651921297012706
181359187.39402282,0.15184608561924512,0.07957664574057209,0.0037320362091719135,0.0008357410211291961,0.006684512931520592,0.0010226877477765212,0.0002690025642397618,0.000827240606410325,0.0006660636249441982
183893574.77152458,0.1523104901484669,0.07976591430799482,0.003737037549789252,0.000837138259757254,0.006688044854386809,0.001023492883849321,0.00026947222694889494,0.0008277102691194582,0.0006669358556897311
186463378.71364266,0.15276976120820587,0.07995281063416748,0.003742051021210036,0.0008385189950430191,0.006691546504862914,0.0010242888711792064,0.0002699365528913282,0.0008281745950618914,0.0006677981752971072
189134950.43336993,0.15322885348075738,0.08013959963457098,0.0037471486501937158,0.0008399010244950779,0.006695055757192989,0.0010250846256048215,0.00027040074297293693,0.0008286387851435002,0.0006686602425915234
191919529.86358774,0.153694273762616,0.08032920014967314,0.0037524247960040386,0.0008413072015584145,0.006698622701461817,0.0010258917877278455,0.0002708715875447009,0.0008291096297152641,0.0006695346682247993
194745105.8551784,0.15415981890760716,0.08051918509579795,0.0037578180779617477,0.0008427200198008308,0.006702200004605655,0.0010266997340988172,0.0002713428895944343,0.0008295809317649975,0.0006704099434600185
197612281.98871356,0.15462547134026428,0.08070955168689792,0.003763329872742291,0.0008441395066290803,0.006705787662042476,0.0010275084417621537,0.0002718146357313807,0.0008300526779019438,0.0006712860434286334
200521670.7311088,0.15509122307927034,0.08090030029356683,0.0037689616024308456,0.0008455656988376454,0.006709385744573412,0.0010283179033951405,0.0002722868216839563,0.0008305248638545195,0.0006721629601977023
203473893.56645122,0.15555707750018627,0.08109143501872322,0.003774714740376946,0.0008469986442808958,0.006712994411995142,0.0010291281301714676,0.0002727594539701472,0.0008309974961407104,0.0006730407058720568
206469581.12876177,0.15602304240435455,0.08128296143497588,0.003780590788808238,0.0008484383953080202,0.006716613859637693,0.0010299391405037813,0.0002732325433306635,0.0008314705855012268,0.0006739193003987299
209509373.33670366,0.15648911798981702,0.08147488265762395,0.003786591239884453,0.0008498849973677141,0.006720244225570279,0.0010307509405058021,0.00027370609333184233,0.0008319441355024056,0.0006747987504009192
212593919.5302793,0.1569553099387228,0.08166720361757414,0.003792717618343709,0.0008513385014103178,0.006723885691586357,0.0010315635452500499,0.0002741801127659867,0.0008324181549365499,0.0006756790722071874
215723878.60953444,0.1574216273051554,0.08185993037197051,0.0037989714747739085,0.0008527989618886302,0.006727538466920774,0.0010323769753375644,0.00027465461365037015,0.0008328926558209334,0.0006765602881353281
218899919.17531306,0.15788805628778949,0.08205306154181702,0.003805354300546886,0.0008542664119100386,0.006731202585913325,0.0010331912142984333,0.0002751295863775438,0.000833367628548107,0.0006774423803429363
222122719.672077,0.15835457875392217,0.08224659435982304,0.0038118675881290225,0.0008557408807898027,0.0067348780509388605,0.0010340062386799912,0.000275605017266786,0.0008338430594373493,0.0006783253234229574
225392968.53282788,0.158821198000463,0.08244053308093903,0.0038185129149023514,0.0008572224184612402,0.0067385650311721805,0.0010348220598896919,0.0002760809129724446,0.0008343189551430079,0.0006792091297334664
228711364.32617092,0.15928790976634913,0.0826348795188331,0.003825291849135469,0.0008587110680126211,0.006742263638956085,0.0010356386771123074,0.0002765572730189704,0.0008347953151895336,0.0006800937983912999
232078615.90553495,0.1597546342078092,0.08282961083770081,0.0038322057291430033,0.0008602068012370571,0.006745973404989576,0.0010364559668208236,0.0002770340253489381,0.0008352720675195015,0.0006809791955755258
235495442.5605938,0.16022141005413654,0.08302474293955438,0.0038392562941425407,0.0008617097025938272,0.006749694776294862,0.0010372739981354838,0.00027751121028248986,0.0008357492524530531,0.0006818653961664075
238962574.17091703,0.1606882953784537,0.08322029806853547,0.003846445362048297,0.0008632198751925846,0.006753428350656411,0.0010380928716506085,0.00027798888649964594,0.0008362269286702092,0.000682752509141126
242480751.36187807,0.1611552437835725,0.0834162643888641,0.0038537744274016396,0.0008647373234838119,0.006757173921382314,0.0010389125183292525,0.00027846701372885493,0.0008367050558994182,0.0006836404597096571
246050725.66286752,0.16162226101754562,0.08361264711617523,0.003861245170281791,0.0008662621016514917,0.006760931685640822,0.0010397329538873467,0.00027894560113774327,0.0008371836433083065,0.0006845292648975924
249673259.66782582,0.16208934406666675,0.08380944863310265,0.003868859258593324,0.0008677942559070004,0.006764701774563991,0.0010405541798656336,0.0002794246496250773,0.0008376626917956406,0.0006854189263740699
253349127.19814447,0.16255648966778224,0.0840066712685596,0.0038766183758642834,0.0008693338325565926,0.006768484318936286,0.001041376197456308,0.000279904159886304,0.0008381422020568673,0.0006863094454306339
257079113.4679657,0.16302369154835916,0.08420431639691127,0.0038845242124275477,0.0008708808753886507,0.006772279427915548,0.001042199003020657,0.000280384129798841,0.0008386221719694042,0.0006872008181253453
260864015.25191024,0.1634909480287256,0.0844023869201431,0.00389257849026505,0.0008724354328789211,0.0067760872477004375,0.001043022600437521,0.00028086456162534494,0.0008391026037959082,0.0006880930486602813
264704641.05528545,0.16395825916616955,0.08460088633570526,0.003900782953879892,0.000873997555486865,0.0067799079395112335,0.0010438469964650623,0.0002813454593080774,0.0008395835014786406,0.0006889861443567844
268601811.2867896,0.1644231218970886,0.08479874198682763,0.003909090397286048,0.0008755582029085705,0.0067837207781154645,0.001044667758359527,0.00028182423707984845,0.0008400622792504117,0.0006898753030757877
272600664.97196126,0.16488408831395096,0.0849952992345327,0.003917457959278622,0.0008771095849125507,0.006787512396282189,0.0010454822546943092,0.00028229935994180473,0.000840537402112368,0.0006907576741051351
276781000.5919489,0.165352327857627,0.08519528530028436,0.003926069794698899,0.000878685426960861,0.006791372960319443,0.0010463101453350495,0.0002827822961489032,0.0008410203383194663,0.0006916545556326036
281025441.7264915,0.16582128326061873,0.08539588497498182,0.003934797778684353,0.000880261937827803,0.006795247720294173,0.0010471398051714776,0.00028326626438681963,0.0008415043065573829,0.0006925533537887341
285334971.4346925,0.1662909700528182,0.08559710632935627,0.0039436431963549385,0.000881839078012177,0.006799136904063484,0.0010479712645939609,0.00028375128238326825,0.0008419893245538314,0.0006934541014964245
289710587.85088605,0.16676137901300458,0.08579894937684038,0.003952607264056085,0.0008834167838125617,0.006803040549603501,0.0010488045138331724,0.00028423734443947484,0.0008424753866100381,0.0006943567881722367
294153304.4158127,0.16723249258944528,0.08600141143466931,0.003961691182802984,0.0008849949828777794,0.006806958631707599,0.0010496395296316825,0.0002847244369886058,0.000842962479159169,0.0006952613886206228
298664150.11133933,0.16770429350568647,0.08620448993363962,0.003970896166339218,0.0008865736023528965,0.006810891128391728,0.0010504762892223057,0.0002852125467498027,0.0008434505889203659,0.0006961678781771313
303244169.69879043,0.16817677671235454,0.08640818632026011,0.0039802234800658184,0.0008881525801954379,0.006814838113115065,0.0010513147897412245,0.0002857016720525053,0.0008439397142230685,0.0006970762537392933
307894423.960922,0.16864994440787384,0.086612504431322,0.003989674424970363,0.0008897318604496264,0.006818799716373781,0.0010521550401407112,0.0002861918181188726,0.0008444298602894359,0.0006979865250054041
312615989.94760734,0.16912380378426614,0.08681744975814265,0.003999250330409402,0.0008913113911025109,0.006822776108319499,0.001052997057528081,0.0002866829949281716,0.0008449210370987348,0.0006988987105083879
317409961.2253006,0.1695983658485943,0.08702302906198206,0.004008952550386019,0.000892891122959181,0.006826767489676661,0.0010538408652517675,0.00028717521610032207,0.0008454132582708853,0.0006998128355423816
322277448.13031554,0.17007363184413254,0.08722924594107694,0.004018782419545843,0.000894470996768861,0.006830773986989218,0.001054686470846191,0.0002876684860304026,0.0008459065282009657,0.000700728908269674
327219578.0259871,0.1705496116274528,0.08743610683049557,0.004028741312983094,0.0008960509606285985,0.006834795794414136,0.0010555338958812012,0.0002881628173008251,0.0008464008594713883,0.0007016469520576015
332237495.5637893,0.17102630305020225,0.08764361427098649,0.004038830579370858,0.000897630950439509,0.0068388330146578425,0.0010563831424731764,0.0002886582111461439,0.000846896253316707,0.0007025669691989077
337332362.94844526,0.17150368808127292,0.08785176564315417,0.004049051528473605,0.0008992108862241697,0.006842885629068463,0.0010572341869868006,0.00028915465377909143,0.0008473926959496547,0.0007034889340886676
342505360.20710206,0.17198175932289497,0.08806056182450347,0.004059405517395613,0.0009007906972416433,0.006846953702223782,0.0010580870231043443,0.00028965214151432516,0.0008478901836848884,0.000704412839882673
347757685.4626465,0.17246047015120977,0.08826999091175983,0.0040698937887236105,0.0009023702747379638,0.0068510369972658,0.0010589415808415815,0.00029015063352771356,0.0008483886756982768,0.0007053386107646801
353090555.2111993,0.17293981942781755,0.08848005587729879,0.004080517745825643,0.0009039495522001744,0.006855135629479255,0.001059797864141366,0.0002906501321192546,0.0008488881742898178,0.0007062662510061136
358505204.6038646,0.17341984699291543,0.0886907730979644,0.004091278938323875,0.00090552850107741,0.006859250031531104,0.0010606559435537126,0.00029115067844312335,0.0008493887206136866,0.0007071958370361554
364002887.73281455,0.17390055548804428,0.08890214683232109,0.004102178808249274,0.0009071070567005045,0.006863380350327286,0.0010615158292563368,0.0002916522784363208,0.000849890320606884,0.0007081273798806649
369584877.9217393,0.1743819599344819,0.08911418540697838,0.004113218851212862,0.0009086851652477408,0.006867526829531712,0.0010623775515830193,0.0002921549497935522,0.0008503929919641155,0.0007090609124012376
375252468.02077276,0.17486406448462705,0.08932689362669267,0.0041244005409986,0.0009102627617082117,0.006871689630209387,0.0010632411232622966,0.00029265869993979737,0.0008508967421103607,0.0007099964483871213
381006970.7059268,0.1753468629866681,0.08954027295892153,0.004135725331514945,0.000911839770407767,0.006875868835194231,0.0010641065403350159,0.00029316352656555037,0.0008514015687361137,0.0007109339835492341
386849718.7831165,0.17583035311168693,0.08975432614618033,0.0041471947028051065,0.0009134161183850443,0.006880064558094062,0.0010649738051007535,0.0002936694310122305,0.0008519074731827938,0.000711873520378783
392782065.49686205,0.17631453325326485,0.08996905619404673,0.0041588101510945845,0.0009149917324446683,0.006884276919381859,0.0010658429210823749,0.000294176415334843,0.0008524144575054062,0.0007128150626922062
398805384.84371024,0.1767993996131319,0.09018446541990568,0.004170573179444047,0.0009165665363866373,0.006888506023922483,0.0010667138882927845,0.00029468447954091536,0.0008529225217114786,0.0007137586105034834
404921071.89046234,0.17728495088380353,0.0904005569819247,0.004182485313082104,0.000918140455433635,0.006892751997111874,0.0010675867108411233,0.00029519362602744626,0.0008534316681980095,0.0007147041682641838
411130543.0972966,0.17777122273481788,0.0906173461381725,0.004194548211556438,0.0009197134488966468,0.00689701525095751,0.0010684614529476348,0.0002957038922562446,0.0008539419344268078,0.0007156518055462377
417435236.64582944,0.17825592224594705,0.09083378617764108,0.0042066979155435755,0.0009212780283278392,0.00690127520177435,0.0010693339511506157,0.00029621284954131687,0.0008544508917118801,0.0007165970119328005
423898999.9189922,0.17873322179829498,0.0910471259160509,0.004218740402051147,0.0009228157252707679,0.006905477149759097,0.001070193473927433,0.0002967142378277936,0.0008549522799983568,0.0007175281616076858
430761245.7535017,0.1792218554423668,0.09126550872418791,0.004231075118701416,0.0009243872462764456,0.006909780793023851,0.0010710733854780445,0.00029722751956565044,0.0008554655617362137,0.0007184813991208485
437734580.35656565,0.1797115184901298,0.09148421978713978,0.004243407358454878,0.0009259595816084277,0.006914092916457876,0.001071954952958326,0.0002977417672624811,0.0008559798094330443,0.0007194364305578197
